;Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
27310;201400018160;0;14;0;0.0;2.0;1.0;1.0;B02
27311;201400018161;0;7;0;0.0;1.0;2.0;2.0;A01
27312;201400018162;0;7;0;0.0;2.0;3.0;13.0;A01
27313;201400018162;0;14;0;0.0;2.0;3.0;1.0;B02
27314;201400018163;0;33;0;0.0;0.0;3.0;0.0;A01
27315;201400018164;0;7;0;0.0;2.0;0.0;1.0;A01
27316;201400018164;0;10;0;0.0;2.0;1.0;1.0;B02
27317;201400018165;0;7;0;13.0;0.0;2.0;1.0;A01
27318;201400018166;0;33;0;0.0;0.0;8.0;1.0;A01
27319;201400018167;0;10;0;6.0;0.0;3.0;1.0;A01
27320;201400018168;0;10;0;13.0;0.0;2.0;1.0;A01
27321;201400018169;0;7;0;0.0;2.0;6.0;15.0;A01
27322;201400018169;0;34;0;0.0;2.0;1.0;1.0;B02
27323;201400018170;0;7;0;0.0;2.0;2.0;15.0;A01
27324;201400018170;0;33;0;0.0;2.0;1.0;1.0;B02
27325;201400018171;0;33;0;0.0;0.0;0.0;1.0;A01
27326;201400018172;0;2;0;16.0;0.0;0.0;1.0;A01
27327;201400018173;0;33;0;12.0;2.0;1.0;13.0;A01
27328;201400018173;0;7;0;0.0;2.0;2.0;1.0;B02
27329;201400018175;0;7;0;0.0;0.0;2.0;1.0;B02
27330;201400018175;0;7;0;0.0;0.0;4.0;1.0;A01
27331;201400018176;0;7;0;0.0;0.0;4.0;17.0;A01
27332;201400018176;0;33;0;0.0;2.0;1.0;1.0;B02
27333;201400018177;0;7;0;13.0;0.0;1.0;13.0;A01
27334;201400018178;0;7;0;0.0;2.0;5.0;15.0;A01
27335;201400018178;0;33;0;0.0;2.0;1.0;1.0;B02
27336;201400018179;0;99;0;0.0;9.0;1.0;1.0;A01
27337;201400018180;0;21;0;13.0;0.0;1.0;13.0;A01
27338;201400018181;0;7;0;6.0;0.0;2.0;14.0;A01
27339;201400018182;0;7;0;0.0;0.0;9.0;1.0;A01
27340;201400018183;0;33;0;13.0;0.0;1.0;1.0;A01
27341;201400018184;0;7;0;8.0;0.0;8.0;1.0;A01
27342;201400018185;0;14;0;6.0;0.0;2.0;1.0;A01
27343;201400018186;0;7;0;0.0;2.0;3.0;15.0;B02
27344;201400018186;0;10;0;0.0;2.0;2.0;1.0;A01
27345;201400018187;0;7;0;0.0;2.0;4.0;24.0;B02
27346;201400018187;0;7;0;1.0;0.0;1.0;14.0;A01
27347;201400018188;0;7;0;2.0;0.0;8.0;1.0;A01
27348;201400018189;0;7;0;0.0;2.0;8.0;19.0;A01
27349;201400018189;0;30;0;0.0;2.0;1.0;1.0;B02
27350;201400018190;0;7;0;8.0;0.0;9.0;1.0;A01
27351;201400018191;0;7;0;0.0;2.0;7.0;15.0;B02
27352;201400018191;0;7;0;0.0;2.0;1.0;17.0;A01
27353;201400018192;0;7;0;13.0;0.0;1.0;1.0;A01
27354;201400018193;0;10;0;0.0;2.0;1.0;0.0;B02
27355;201400018193;0;7;0;0.0;2.0;8.0;1.0;A01
27356;201400018194;0;7;0;0.0;0.0;5.0;15.0;A01
27357;201400018194;0;33;0;0.0;0.0;1.0;1.0;B02
27358;201400018195;0;7;0;0.0;2.0;7.0;2.0;C03
27359;201400018195;0;7;0;0.0;2.0;2.0;2.0;B02
27360;201400018195;0;1;0;0.0;0.0;6.0;2.0;A01
27361;201400018196;0;7;0;0.0;2.0;1.0;13.0;A01
27362;201400018196;0;7;0;0.0;2.0;1.0;1.0;B02
27363;201400018197;0;7;0;0.0;2.0;5.0;2.0;B02
27364;201400018197;0;7;0;3.0;2.0;1.0;2.0;A01
27365;201400018198;0;7;0;8.0;0.0;9.0;19.0;A01
27366;201400018199;0;7;0;0.0;1.0;3.0;15.0;A01
27367;201400018200;0;7;0;6.0;0.0;1.0;1.0;A01
27368;201400018201;0;7;0;1.0;1.0;0.0;20.0;A01
27369;201400018202;0;7;0;6.0;0.0;2.0;14.0;A01
27370;201400018203;0;7;0;0.0;1.0;2.0;1.0;A01
27371;201400018204;0;7;0;6.0;0.0;2.0;1.0;A01
27372;201400018205;0;10;0;13.0;0.0;0.0;1.0;A01
27373;201400018206;0;7;0;0.0;2.0;1.0;1.0;A01
27374;201400018206;0;1;0;0.0;2.0;4.0;1.0;B02
27375;201400018207;0;33;0;0.0;0.0;0.0;2.0;A01
27376;201400018207;0;7;0;0.0;0.0;0.0;9.0;B02
27377;201400018209;0;7;0;0.0;2.0;2.0;1.0;A01
27378;201400018209;0;7;0;0.0;2.0;3.0;0.0;B02
27379;201400018210;0;7;0;0.0;2.0;2.0;1.0;A01
27380;201400018210;0;7;0;0.0;2.0;8.0;19.0;B02
27381;201400018211;0;7;0;13.0;0.0;3.0;13.0;A01
27382;201400018213;0;7;0;13.0;0.0;2.0;17.0;A01
27383;201400018214;0;7;0;0.0;2.0;1.0;15.0;A01
27384;201400018214;0;7;0;0.0;2.0;3.0;1.0;B02
27385;201400018215;0;7;0;0.0;2.0;3.0;13.0;A01
27386;201400018215;0;15;0;0.0;2.0;3.0;1.0;B02
27387;201400018216;0;7;0;13.0;0.0;2.0;1.0;A01
27388;201400018217;0;14;0;0.0;2.0;3.0;15.0;B02
27389;201400018217;0;7;0;0.0;2.0;2.0;1.0;A01
27390;201400018218;0;10;0;0.0;0.0;3.0;2.0;A01
27391;201400018218;0;1;0;0.0;0.0;7.0;1.0;B02
27392;201400018219;0;7;0;0.0;0.0;2.0;1.0;A01
27393;201400018220;0;7;0;0.0;2.0;4.0;1.0;C03
27394;201400018220;0;15;0;0.0;2.0;3.0;2.0;A01
27395;201400018220;0;7;0;0.0;2.0;8.0;0.0;E05
27396;201400018220;0;7;0;0.0;2.0;5.0;1.0;D04
27397;201400018220;0;7;0;0.0;2.0;5.0;2.0;B02
27398;201400018221;0;30;0;3.0;0.0;8.0;1.0;A01
27399;201400018222;0;30;0;0.0;0.0;8.0;13.0;B02
27400;201400018222;0;7;0;0.0;2.0;3.0;1.0;A01
27401;201400018223;0;7;0;0.0;2.0;3.0;1.0;B02
27402;201400018223;0;7;0;0.0;2.0;3.0;15.0;A01
27403;201400018224;0;7;0;5.0;0.0;1.0;0.0;A01
27404;201400018225;0;7;0;0.0;2.0;3.0;1.0;B02
27405;201400018225;0;10;0;0.0;2.0;3.0;1.0;A01
27406;201400018226;0;7;0;0.0;0.0;1.0;1.0;B02
27407;201400018226;0;7;0;0.0;2.0;7.0;1.0;A01
27408;201400018227;1;7;0;0.0;2.0;8.0;19.0;A01
27409;201400018227;0;2;0;0.0;2.0;1.0;1.0;B02
27410;201400018228;0;7;0;0.0;2.0;1.0;17.0;B02
27411;201400018228;0;7;0;0.0;2.0;1.0;15.0;A01
27412;201400018229;0;7;0;6.0;0.0;1.0;13.0;A01
27413;201400018230;0;33;0;0.0;2.0;1.0;1.0;B02
27414;201400018230;0;7;0;0.0;2.0;2.0;15.0;A01
27415;201400018232;0;7;0;0.0;2.0;2.0;1.0;B02
27416;201400018232;0;7;0;0.0;2.0;2.0;13.0;A01
27417;201400018233;0;7;0;2.0;0.0;7.0;1.0;A01
27418;201400018234;0;33;0;0.0;2.0;1.0;17.0;B02
27419;201400018234;0;7;0;0.0;2.0;3.0;15.0;A01
27420;201400018235;0;7;0;0.0;2.0;1.0;1.0;B02
27421;201400018235;0;7;0;0.0;2.0;1.0;1.0;C03
27422;201400018235;0;10;0;0.0;2.0;7.0;13.0;A01
27423;201400018236;0;7;0;6.0;0.0;1.0;1.0;A01
27424;201400018237;0;7;0;0.0;2.0;2.0;11.0;A01
27425;201400018237;0;10;0;0.0;2.0;2.0;1.0;B02
27426;201400018238;0;7;0;16.0;0.0;9.0;1.0;A01
27427;201400018239;0;14;0;0.0;2.0;6.0;1.0;A01
27428;201400018239;0;7;0;0.0;2.0;3.0;13.0;B02
27429;201400018242;0;7;0;0.0;2.0;2.0;13.0;A01
27430;201400018242;0;7;0;0.0;2.0;3.0;1.0;B02
27431;201400018243;0;31;0;0.0;2.0;1.0;1.0;B02
27432;201400018243;0;7;0;0.0;2.0;2.0;15.0;A01
27433;201400018244;0;7;0;0.0;1.0;2.0;1.0;A01
27434;201400018245;0;30;0;3.0;0.0;8.0;1.0;A01
27435;201400018246;0;30;0;0.0;2.0;1.0;1.0;B02
27436;201400018246;0;7;0;0.0;2.0;1.0;15.0;A01
27437;201400018247;0;30;0;0.0;1.0;1.0;1.0;A01
27438;201400018248;0;7;0;0.0;1.0;7.0;13.0;A01
27439;201400018249;0;10;0;0.0;2.0;8.0;15.0;A01
27440;201400018249;0;31;0;0.0;2.0;7.0;17.0;B02
27441;201400018250;0;7;0;0.0;2.0;3.0;13.0;A01
27442;201400018250;0;7;0;0.0;2.0;3.0;21.0;B02
27443;201400018251;0;7;0;0.0;2.0;1.0;1.0;C03
27444;201400018251;0;7;0;0.0;2.0;1.0;1.0;B02
27445;201400018251;0;7;0;0.0;2.0;1.0;17.0;A01
27446;201400018253;0;30;0;0.0;2.0;5.0;16.0;A01
27447;201400018253;0;7;0;0.0;2.0;3.0;1.0;B02
27448;201400018254;0;7;0;0.0;1.0;3.0;1.0;A01
27449;201400018256;0;1;0;0.0;2.0;2.0;1.0;B02
27450;201400018256;0;10;0;0.0;2.0;2.0;15.0;A01
27451;201400018258;0;7;0;13.0;0.0;1.0;1.0;A01
27452;201400018259;0;7;0;0.0;2.0;1.0;1.0;A01
27453;201400018259;0;7;0;13.0;2.0;3.0;19.0;B02
27454;201400018261;0;7;0;6.0;0.0;1.0;1.0;A01
27455;201400018262;0;14;0;0.0;2.0;8.0;2.0;A01
27456;201400018262;0;33;0;0.0;2.0;1.0;10.0;B02
27457;201400018263;0;7;0;0.0;0.0;5.0;1.0;A01
27458;201400018263;0;2;0;0.0;0.0;1.0;1.0;B02
27459;201400018264;0;7;0;0.0;2.0;1.0;1.0;A01
27460;201400018264;0;33;0;0.0;2.0;8.0;13.0;B02
27461;201400018265;0;7;0;0.0;0.0;2.0;9.0;A01
27462;201400018265;0;38;1;0.0;2.0;3.0;1.0;B02
27463;201400018265;0;14;0;0.0;2.0;2.0;1.0;C03
27464;201400018266;0;7;0;0.0;2.0;2.0;19.0;A01
27465;201400018266;0;33;0;0.0;2.0;2.0;1.0;B02
27466;201400018267;0;10;0;0.0;0.0;1.0;13.0;A01
27467;201400018267;0;7;0;0.0;0.0;1.0;1.0;B02
27468;201400018268;0;7;0;0.0;9.0;3.0;9.0;A01
27469;201400018268;0;1;0;0.0;2.0;1.0;15.0;B02
27470;201400018269;0;7;0;13.0;0.0;9.0;1.0;A01
27471;201400018270;0;7;0;0.0;1.0;6.0;4.0;A01
27472;201400018271;0;31;0;0.0;2.0;5.0;17.0;A01
27473;201400018271;0;7;0;0.0;2.0;3.0;15.0;B02
27474;201400018272;0;1;0;12.0;0.0;1.0;1.0;A01
27475;201400018273;0;7;0;6.0;0.0;3.0;13.0;A01
27476;201400018274;0;7;0;0.0;2.0;3.0;1.0;B02
27477;201400018274;0;7;0;0.0;2.0;1.0;13.0;A01
27478;201400018275;0;36;0;0.0;2.0;1.0;13.0;A01
27479;201400018275;0;7;0;0.0;2.0;1.0;1.0;B02
27480;201400018276;0;7;0;0.0;2.0;8.0;13.0;A01
27481;201400018276;0;7;0;0.0;2.0;8.0;21.0;B02
27482;201400018277;0;7;0;0.0;2.0;1.0;13.0;A01
27483;201400018277;0;10;0;0.0;2.0;3.0;1.0;B02
27484;201400018278;0;33;0;0.0;5.0;0.0;1.0;A01
27485;201400018279;0;1;0;0.0;2.0;8.0;0.0;B02
27486;201400018279;0;33;0;0.0;2.0;1.0;1.0;A01
27487;201400018280;0;7;0;0.0;1.0;1.0;1.0;A01
27488;201400018281;0;7;0;0.0;2.0;1.0;13.0;A01
27489;201400018281;0;7;0;0.0;2.0;1.0;1.0;B02
27490;201400018282;0;7;0;2.0;0.0;1.0;13.0;A01
27491;201400018283;0;7;0;13.0;0.0;1.0;1.0;A01
27492;201400018285;0;33;0;0.0;0.0;0.0;13.0;A01
27493;201400018286;0;7;0;2.0;0.0;1.0;1.0;A01
27494;201400018288;0;7;0;0.0;2.0;1.0;5.0;A01
27495;201400018288;0;7;0;0.0;2.0;3.0;2.0;B02
27496;201400018289;0;7;0;0.0;0.0;3.0;2.0;A01
27497;201400018289;0;7;0;0.0;0.0;5.0;15.0;B02
27498;201400018290;0;7;0;0.0;1.0;4.0;20.0;A01
27499;201400018291;0;7;0;8.0;0.0;1.0;1.0;A01
27500;201400018292;0;7;0;0.0;0.0;0.0;21.0;A01
27501;201400018293;0;7;0;0.0;0.0;0.0;17.0;A01
27502;201400018293;0;7;0;13.0;2.0;7.0;21.0;C03
27503;201400018293;0;7;0;2.0;2.0;1.0;1.0;B02
27504;201400018294;0;7;0;0.0;2.0;8.0;15.0;A01
27505;201400018294;0;7;0;0.0;2.0;1.0;1.0;B02
27506;201400018295;0;33;0;0.0;0.0;0.0;17.0;A01
27507;201400018296;0;1;0;0.0;9.0;1.0;1.0;A01
27508;201400018298;0;7;0;2.0;0.0;3.0;1.0;A01
27509;201400018299;0;33;0;0.0;2.0;9.0;13.0;A01
27510;201400018299;0;10;0;0.0;2.0;6.0;1.0;B02
27511;201400018300;0;7;0;0.0;2.0;4.0;15.0;B02
27512;201400018300;0;7;0;0.0;2.0;1.0;17.0;A01
27513;201400018301;0;33;0;13.0;0.0;1.0;1.0;A01
27514;201400018302;0;2;0;0.0;2.0;1.0;13.0;A01
27515;201400018302;0;21;0;0.0;2.0;1.0;1.0;B02
27516;201400018303;0;7;0;1.0;0.0;1.0;1.0;A01
27517;201400018304;0;7;0;0.0;2.0;1.0;13.0;A01
27518;201400018304;0;7;0;0.0;2.0;1.0;1.0;B02
27519;201400018305;0;7;0;0.0;2.0;1.0;13.0;A01
27520;201400018305;0;7;0;0.0;2.0;1.0;1.0;B02
27521;201400018306;0;1;0;0.0;0.0;0.0;0.0;A01
27522;201400018307;0;7;0;0.0;2.0;2.0;15.0;A01
27523;201400018307;0;31;0;0.0;2.0;8.0;1.0;B02
27524;201400018308;0;7;0;0.0;2.0;2.0;1.0;B02
27525;201400018308;0;30;0;0.0;2.0;8.0;19.0;A01
27526;201400018309;0;7;0;0.0;2.0;3.0;1.0;B02
27527;201400018309;0;7;0;0.0;2.0;2.0;19.0;A01
27528;201400018310;0;7;0;0.0;2.0;2.0;1.0;A01
27529;201400018310;0;7;0;13.0;0.0;6.0;0.0;B02
27530;201400018311;0;7;0;0.0;2.0;1.0;1.0;B02
27531;201400018311;0;7;0;0.0;2.0;7.0;19.0;A01
27532;201400018312;0;7;0;16.0;0.0;2.0;1.0;A01
27533;201400018314;0;7;0;0.0;2.0;1.0;17.0;A01
27534;201400018314;0;14;0;0.0;2.0;1.0;0.0;B02
27535;201400018316;0;31;0;1.0;0.0;2.0;1.0;A01
27536;201400018316;0;7;0;0.0;2.0;2.0;24.0;B02
27537;201400018317;0;3;0;2.0;0.0;1.0;2.0;A01
27538;201400018318;0;7;0;0.0;2.0;1.0;1.0;A01
27539;201400018318;0;10;0;0.0;2.0;1.0;1.0;B02
27540;201400018319;0;10;0;0.0;2.0;3.0;10.0;A01
27541;201400018319;0;7;0;0.0;2.0;1.0;1.0;B02
27542;201400018320;0;7;0;13.0;0.0;3.0;1.0;A01
27543;201400018321;0;33;0;11.0;0.0;1.0;1.0;A01
27544;201400018322;0;7;0;0.0;2.0;2.0;19.0;A01
27545;201400018322;0;7;0;0.0;2.0;3.0;1.0;B02
27546;201400018323;0;7;0;0.0;2.0;3.0;13.0;A01
27547;201400018323;0;15;0;0.0;2.0;3.0;1.0;B02
27548;201400018324;0;7;0;0.0;2.0;3.0;13.0;A01
27549;201400018324;0;21;0;0.0;2.0;6.0;1.0;B02
27550;201400018325;0;30;0;0.0;2.0;1.0;1.0;B01
27551;201400018325;0;7;0;0.0;0.0;2.0;15.0;A02
27552;201400018326;0;7;0;0.0;2.0;3.0;17.0;A01
27553;201400018326;0;15;0;0.0;2.0;1.0;21.0;B02
27554;201400018327;0;10;0;0.0;1.0;3.0;13.0;A01
27555;201400018328;0;7;0;13.0;0.0;3.0;21.0;A01
27556;201400018329;0;10;0;0.0;2.0;3.0;13.0;A01
27557;201400018329;0;7;0;0.0;2.0;3.0;1.0;B02
27558;201400018330;0;7;0;2.0;0.0;3.0;1.0;A01
27559;201400018331;0;10;0;0.0;2.0;1.0;1.0;A01
27560;201400018331;0;10;0;0.0;0.0;8.0;9.0;B02
27561;201400018332;0;7;0;0.0;1.0;4.0;20.0;A01
27562;201400018333;0;33;0;0.0;2.0;1.0;1.0;B02
27563;201400018333;0;10;0;0.0;2.0;8.0;19.0;A01
27564;201400018335;0;7;0;2.0;0.0;1.0;13.0;A01
27565;201400018336;0;7;0;0.0;2.0;8.0;13.0;A01
27566;201400018336;0;7;0;0.0;2.0;1.0;1.0;B02
27567;201400018337;0;7;0;0.0;1.0;3.0;15.0;A01
27568;201400018338;0;7;0;13.0;0.0;3.0;13.0;A01
27569;201400018341;0;7;0;0.0;1.0;1.0;1.0;A01
27570;201400018342;0;33;0;0.0;2.0;7.0;3.0;B02
27571;201400018342;0;7;0;0.0;2.0;1.0;15.0;A01
27572;201400018343;0;7;0;0.0;2.0;3.0;1.0;A01
27573;201400018343;0;30;0;0.0;2.0;8.0;15.0;B02
27574;201400018344;0;21;0;0.0;2.0;6.0;1.0;A01
27575;201400018344;0;31;0;0.0;2.0;3.0;1.0;B02
27576;201400018345;0;7;0;0.0;0.0;1.0;19.0;B02
27577;201400018345;0;7;0;0.0;0.0;1.0;19.0;A01
27578;201400018346;0;33;0;0.0;2.0;2.0;17.0;A01
27579;201400018346;0;21;0;0.0;2.0;3.0;15.0;B02
27580;201400018347;0;7;0;0.0;2.0;5.0;15.0;A01
27581;201400018347;0;2;0;0.0;2.0;1.0;17.0;B02
27582;201400018348;0;33;0;0.0;2.0;2.0;17.0;A01
27583;201400018348;0;21;0;0.0;2.0;3.0;15.0;B02
27584;201400018349;0;7;0;0.0;1.0;1.0;1.0;A01
27585;201400018350;0;7;0;0.0;1.0;1.0;1.0;A01
27586;201400018351;0;7;0;0.0;1.0;3.0;1.0;A01
27587;201400018353;0;30;0;0.0;2.0;1.0;1.0;A01
27588;201400018353;0;7;0;0.0;2.0;3.0;9.0;B02
27589;201400018354;0;33;0;13.0;0.0;1.0;1.0;A01
27590;201400018355;0;10;0;0.0;9.0;4.0;4.0;A01
27591;201400018355;0;1;0;0.0;2.0;1.0;1.0;B02
27592;201400018356;0;1;0;0.0;0.0;1.0;15.0;A01
27593;201400018357;0;7;0;0.0;2.0;1.0;13.0;A01
27594;201400018357;0;10;0;0.0;2.0;1.0;1.0;B02
27595;201400018358;0;7;0;13.0;0.0;1.0;1.0;A01
27596;201400018359;0;7;0;6.0;1.0;2.0;1.0;A01
27597;201400018359;0;7;0;6.0;0.0;3.0;1.0;B02
27598;201400018360;0;1;0;0.0;0.0;0.0;1.0;A01
27599;201400018361;0;7;0;2.0;0.0;1.0;13.0;A01
27600;201400018363;0;7;0;13.0;0.0;1.0;1.0;A01
27601;201400018364;0;7;0;13.0;0.0;2.0;1.0;A01
27602;201400018365;0;15;0;0.0;2.0;3.0;1.0;B02
27603;201400018365;0;7;0;0.0;2.0;6.0;19.0;A01
27604;201400018366;0;7;0;0.0;2.0;1.0;1.0;B02
27605;201400018366;0;3;0;0.0;2.0;8.0;19.0;A01
27606;201400018367;0;7;0;0.0;1.0;2.0;1.0;A01
27607;201400018368;0;7;0;0.0;2.0;3.0;1.0;B01
27608;201400018368;0;7;0;0.0;2.0;8.0;15.0;A02
27609;201400018369;0;7;0;1.0;0.0;1.0;13.0;A01
27610;201400018370;0;33;0;13.0;0.0;1.0;2.0;A01
27611;201400018371;0;7;0;16.0;0.0;6.0;1.0;A01
27612;201400018371;0;33;0;0.0;0.0;1.0;1.0;B02
27613;201400018372;0;31;0;0.0;2.0;8.0;16.0;B01
27614;201400018372;0;7;0;0.0;2.0;7.0;1.0;A01
27615;201400018373;0;7;0;0.0;2.0;1.0;5.0;A01
27616;201400018373;0;7;0;0.0;2.0;1.0;1.0;B02
27617;201400018374;0;7;0;0.0;2.0;1.0;13.0;A01
27618;201400018374;0;7;0;0.0;2.0;1.0;1.0;B02
27619;201400018375;0;7;0;0.0;2.0;7.0;19.0;A01
27620;201400018375;0;7;0;0.0;2.0;1.0;1.0;B02
27621;201400018376;0;7;0;0.0;0.0;2.0;1.0;A01
27622;201400018376;0;1;0;0.0;0.0;4.0;1.0;B02
27623;201400018377;0;36;0;16.0;0.0;2.0;1.0;A01
27624;201400018378;0;7;0;0.0;2.0;1.0;15.0;A01
27625;201400018378;0;7;0;0.0;2.0;1.0;1.0;B02
27626;201400018379;0;33;0;13.0;0.0;0.0;0.0;A01
27627;201400018380;0;7;0;0.0;0.0;3.0;13.0;A01
27628;201400018380;0;7;0;0.0;2.0;8.0;1.0;B02
27629;201400018380;0;7;0;0.0;2.0;8.0;1.0;C03
27630;201400018381;0;30;0;8.0;0.0;1.0;1.0;A01
27631;201400018383;0;10;0;0.0;2.0;1.0;1.0;A01
27632;201400018383;0;7;0;0.0;2.0;9.0;23.0;B02
27633;201400018383;0;10;0;0.0;2.0;4.0;15.0;C03
27634;201400018384;0;2;0;14.0;2.0;1.0;2.0;A01
27635;201400018384;0;7;0;0.0;0.0;4.0;2.0;B02
27636;201400018385;0;7;0;0.0;2.0;1.0;1.0;B02
27637;201400018385;0;7;0;0.0;2.0;6.0;19.0;A01
27638;201400018386;0;7;0;0.0;0.0;5.0;19.0;A01
27639;201400018386;0;7;0;0.0;2.0;1.0;1.0;B02
27640;201400018388;0;21;0;0.0;2.0;6.0;15.0;A01
27641;201400018388;0;7;0;0.0;2.0;2.0;17.0;B02
27642;201400018389;0;2;0;0.0;0.0;3.0;1.0;B02
27643;201400018389;0;7;0;0.0;0.0;3.0;15.0;A01
27644;201400018390;0;7;0;0.0;2.0;2.0;15.0;A01
27645;201400018390;0;2;0;0.0;2.0;1.0;1.0;B02
27646;201400018391;0;30;0;0.0;2.0;3.0;17.0;A01
27647;201400018391;0;7;0;0.0;2.0;3.0;1.0;B02
27648;201400018392;0;7;0;0.0;2.0;2.0;15.0;A01
27649;201400018392;0;30;0;0.0;2.0;1.0;1.0;B02
27650;201400018393;0;7;0;0.0;1.0;2.0;13.0;A01
27651;201400018394;0;7;0;0.0;0.0;3.0;13.0;A01
27652;201400018394;0;7;0;0.0;0.0;3.0;1.0;B02
27653;201400018395;0;7;0;0.0;2.0;3.0;19.0;A01
27654;201400018395;0;7;0;0.0;2.0;1.0;1.0;B02
27655;201400018397;0;14;0;13.0;0.0;2.0;1.0;A01
27656;201400018398;0;7;0;0.0;2.0;1.0;13.0;A01
27657;201400018398;0;7;0;0.0;2.0;1.0;1.0;B02
27658;201400018399;0;33;0;13.0;0.0;1.0;13.0;A01
27659;201400018400;0;33;0;0.0;0.0;8.0;14.0;A01
27660;201400018401;0;7;0;0.0;1.0;1.0;1.0;A01
27661;201400018402;0;7;0;0.0;2.0;3.0;15.0;A01
27662;201400018402;0;7;0;3.0;2.0;8.0;1.0;B02
27663;201400018403;0;33;0;11.0;0.0;1.0;1.0;A01
27664;201400018404;0;7;0;0.0;0.0;4.0;1.0;A01
27665;201400018404;0;30;0;0.0;2.0;1.0;2.0;B02
27666;201400018405;0;33;0;0.0;2.0;1.0;17.0;A01
27667;201400018405;0;17;0;0.0;2.0;8.0;9.0;B02
27668;201400018406;0;7;0;0.0;2.0;7.0;15.0;A01
27669;201400018406;0;31;0;0.0;2.0;1.0;1.0;B01
27670;201400018407;0;33;0;16.0;0.0;8.0;1.0;A01
27671;201400018408;0;7;0;2.0;0.0;3.0;1.0;A01
27672;201400018409;0;7;0;0.0;2.0;1.0;1.0;B02
27673;201400018409;0;7;0;0.0;2.0;1.0;11.0;A01
27674;201400018410;0;10;0;0.0;1.0;5.0;4.0;A01
27675;201400018411;0;10;0;0.0;2.0;2.0;1.0;B02
27676;201400018411;0;33;0;4.0;2.0;0.0;13.0;A01
27677;201400018412;0;7;0;0.0;0.0;2.0;5.0;A01
27678;201400018412;0;7;0;0.0;2.0;3.0;1.0;B02
27679;201400018413;0;31;0;0.0;1.0;1.0;1.0;A01
27680;201400018414;0;1;0;0.0;0.0;0.0;0.0;A01
27681;201400018417;0;7;0;3.0;2.0;3.0;13.0;A01
27682;201400018417;0;14;0;3.0;2.0;3.0;1.0;B02
27683;201400018418;0;10;0;0.0;2.0;3.0;10.0;A01
27684;201400018418;0;33;0;0.0;2.0;1.0;1.0;B02
27685;201400018419;0;7;0;13.0;0.0;1.0;1.0;A01
27686;201400018420;0;7;0;13.0;0.0;9.0;1.0;A01
27687;201400018421;0;1;0;0.0;2.0;2.0;1.0;A01
27688;201400018421;0;30;0;0.0;2.0;6.0;16.0;B02
27689;201400018422;0;10;0;0.0;2.0;2.0;2.0;A01
27690;201400018422;0;21;0;0.0;2.0;6.0;2.0;B02
27691;201400018423;0;7;0;6.0;0.0;1.0;1.0;A01
27692;201400018424;0;7;0;0.0;2.0;1.0;1.0;B02
27693;201400018424;0;7;0;0.0;2.0;1.0;13.0;A01
27694;201400018425;0;7;0;2.0;2.0;9.0;1.0;A01
27695;201400018425;0;7;0;0.0;2.0;1.0;21.0;B02
27696;201400018426;0;7;0;2.0;0.0;8.0;13.0;A01
27697;201400018427;0;33;0;0.0;2.0;1.0;13.0;A01
27698;201400018427;0;7;0;0.0;2.0;3.0;1.0;B02
27699;201400018428;0;7;0;2.0;0.0;9.0;2.0;A01
27700;201400018429;0;7;0;2.0;0.0;1.0;14.0;A01
27701;201400018430;0;1;0;0.0;1.0;1.0;17.0;A01
27702;201400018431;0;7;0;13.0;0.0;9.0;1.0;A01
27703;201400018432;0;7;0;0.0;9.0;8.0;1.0;A01
27704;201400018432;0;1;0;0.0;2.0;8.0;17.0;B02
27705;201400018433;0;1;0;0.0;2.0;1.0;5.0;A01
27706;201400018433;0;38;0;0.0;2.0;3.0;1.0;B02
27707;201400018434;0;7;0;0.0;1.0;3.0;1.0;A01
27708;201400018435;0;7;0;0.0;2.0;1.0;1.0;B02
27709;201400018435;0;7;0;0.0;2.0;7.0;15.0;A01
27710;201400018436;0;33;0;4.0;0.0;3.0;1.0;A01
27711;201400018437;0;7;0;6.0;0.0;1.0;13.0;A01
27712;201400018438;0;7;0;13.0;0.0;7.0;1.0;A01
27713;201400018439;0;7;0;0.0;1.0;1.0;1.0;A01
27714;201400018440;0;33;0;0.0;2.0;1.0;1.0;B02
27715;201400018440;0;7;0;0.0;2.0;1.0;1.0;A01
27716;201400018441;0;7;0;0.0;1.0;3.0;1.0;A01
27717;201400018442;0;7;0;0.0;1.0;3.0;1.0;A01
27718;201400018443;0;7;0;0.0;2.0;1.0;13.0;A01
27719;201400018443;0;17;0;0.0;2.0;6.0;1.0;B01
27720;201400018443;0;7;0;0.0;2.0;1.0;1.0;C01
27721;201400018444;0;7;0;0.0;1.0;2.0;15.0;A01
27722;201400018445;0;7;0;0.0;1.0;1.0;1.0;A01
27723;201400018446;0;7;0;13.0;0.0;2.0;14.0;A01
27724;201400018447;0;7;0;0.0;1.0;4.0;4.0;A01
27725;201400018448;0;7;0;0.0;1.0;1.0;1.0;A01
27726;201400018449;0;10;0;0.0;2.0;7.0;13.0;A01
27727;201400018449;0;7;0;0.0;2.0;1.0;1.0;B01
27728;201400018450;0;31;0;0.0;2.0;1.0;1.0;B01
27729;201400018450;0;7;0;0.0;2.0;2.0;19.0;A01
27730;201400018451;0;7;0;0.0;2.0;8.0;15.0;B01
27731;201400018451;0;2;0;0.0;2.0;1.0;17.0;A01
27732;201400018452;0;7;0;0.0;2.0;7.0;19.0;A01
