;Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
11287;201500012506;15;5;28;600;2;1;1;1;6;140;;M;0.0;0.0;180
11288;201500012507;15;7;8;645;1;1;1;1;6;96;;M;0.0;0.0;180
11289;201500012508;15;7;22;715;1;1;1;1;2;279;;M;0.0;0.0;180
11290;201500012509;15;8;19;630;2;1;1;1;6;140;;M;0.0;0.0;180
11291;201500012510;15;10;25;45;3;1;1;1;2;96;;M;0.0;0.0;180
11292;201500012511;15;12;28;1030;1;1;1;1;6;141;;M;0.0;0.0;180
11293;201500012512;15;1;6;745;2;1;1;1;5;333;;M;4348310.0;377276.0;340
11294;201500012513;15;1;9;1830;3;1;1;1;4;333;;M;4348889.0;377268.0;340
11295;201500012514;15;10;5;1115;1;1;1;1;1;333;RD 612;M;4348424.0;377261.0;340
11296;201500012515;15;4;15;1545;1;1;1;1;1;337;;M;0.0;0.0;340
11297;201500012517;15;8;20;200;3;1;1;1;1;333;;M;4346451.0;381771.0;340
11298;201500012518;15;8;30;1345;1;1;9;1;2;333;;M;4349130.0;374220.0;340
11299;201500012519;15;8;31;1930;1;1;1;1;3;337;;M;4381900.0;329000.0;340
11300;201500012521;15;11;1;330;3;1;2;1;3;159;;M;4351799.0;380870.0;340
11301;201500012522;15;11;3;830;2;1;1;3;1;337;;M;4353897.0;387738.0;340
11302;201500012523;15;1;5;1730;1;1;1;1;6;181;;M;0.0;0.0;10
11303;201500012524;15;2;4;1815;3;1;1;1;6;14;;M;0.0;0.0;10
11304;201500012525;15;2;10;715;2;1;1;1;2;303;;M;0.0;0.0;10
11305;201500012526;15;3;26;1530;1;1;1;1;7;274;;M;0.0;0.0;10
11306;201500012527;15;3;30;1;3;1;1;2;6;274;;M;0.0;0.0;10
11307;201500012528;15;5;29;1800;1;1;9;1;2;67;;M;0.0;0.0;10
11308;201500012529;15;5;29;1915;1;1;1;1;2;273;;M;0.0;0.0;10
11309;201500012530;15;6;2;1415;1;1;1;1;6;181;;M;0.0;0.0;10
11310;201500012532;15;10;30;700;1;1;1;1;7;67;;M;0.0;0.0;10
11311;201500012533;15;11;20;1115;1;1;1;2;6;373;;M;0.0;0.0;10
11312;201500012534;15;11;21;1630;1;1;1;4;2;63;;M;0.0;0.0;10
11313;201500012535;15;12;26;1530;1;1;1;1;2;228;;M;0.0;0.0;10
11314;201500012536;15;5;5;805;1;1;1;3;1;685;;M;4924700.0;-46740.0;140
11315;201500012537;15;1;20;1330;1;1;1;2;5;51;;M;0.0;0.0;130
11316;201500012538;15;3;25;1945;5;1;6;1;6;29;;M;0.0;0.0;130
11317;201500012539;15;4;21;1715;1;1;1;1;3;51;;M;0.0;0.0;130
11318;201500012540;15;6;7;2215;3;1;1;1;7;44;***;M;0.0;0.0;130
11319;201500012541;15;7;29;1545;1;1;6;1;3;51;;M;0.0;0.0;130
11320;201500012542;15;8;2;1000;1;2;1;7;1;8;RD 68;M;0.0;0.0;130
11321;201500012543;15;8;22;1930;1;1;1;1;3;44;*/*;M;0.0;0.0;130
11322;201500012544;15;9;2;1930;1;1;2;1;3;69;;M;4363027.0;514937.0;130
11323;201500012546;15;10;4;400;3;1;1;5;7;69;;M;0.0;0.0;130
11324;201500012547;15;10;4;1745;1;1;1;1;1;51;;M;0.0;0.0;130
11325;201500012548;15;10;11;1630;1;1;1;1;7;69;;M;0.0;0.0;130
11326;201500012549;15;10;13;1945;3;2;1;1;6;51;chemin de la cadeniere;M;0.0;0.0;130
11327;201500012550;15;10;14;1245;1;1;1;1;1;29;**;M;0.0;0.0;130
11328;201500012551;15;11;28;1715;2;1;1;1;5;44;;M;0.0;0.0;130
11329;201500012552;15;12;12;315;3;1;1;5;7;51;;M;0.0;0.0;130
11330;201500012553;15;1;7;745;2;1;1;2;2;21;;M;0.0;0.0;30
11331;201500012554;15;3;13;1100;1;1;1;8;2;21;;M;4612500.0;312100.0;30
11332;201500012556;15;5;9;2300;3;1;1;1;7;277;;M;0.0;0.0;30
11333;201500012557;15;6;11;2045;1;1;1;1;2;270;;M;0.0;0.0;30
11334;201500012558;15;6;26;645;2;1;1;1;6;277;;M;4629400.0;304300.0;30
11335;201500012559;15;8;17;1700;1;1;1;1;7;243;;M;4631900.0;299500.0;30
11336;201500012560;15;10;11;1515;1;1;1;1;7;186;;M;0.0;0.0;30
11337;201500012561;15;10;28;1245;1;1;1;1;7;118;;M;4608300.0;312400.0;30
11338;201500012562;15;12;1;1330;1;1;1;1;2;277;;M;4628400.0;304900.0;30
11339;201500012563;15;2;15;1400;1;1;1;4;7;35;;M;4596300.0;310400.0;630
11340;201500012564;15;4;18;2015;2;1;1;1;2;300;;M;4589200.0;315200.0;630
11341;201500012565;15;4;26;1800;1;1;1;1;3;82;Aire des volcan / A71;M;4605900.0;311256.0;630
11342;201500012566;15;6;3;1930;1;1;1;1;6;113;;M;0.0;0.0;630
11343;201500012567;15;7;17;1200;1;1;1;1;6;113;;M;4581000.0;314700.0;630
11344;201500012568;15;10;12;1530;1;1;1;1;2;327;;M;4593600.0;313500.0;630
11345;201500012569;15;11;6;2245;3;1;1;1;6;135;;M;0.0;0.0;630
11346;201500012570;15;11;22;2045;3;1;1;1;3;116;;M;0.0;0.0;630
11347;201500012571;15;11;26;2200;3;1;1;2;3;300;;M;0.0;0.0;630
11348;201500012572;15;12;15;1530;1;1;1;8;2;327;;M;0.0;0.0;630
11349;201500012573;15;5;24;1745;1;1;1;1;1;84;;M;0.0;0.0;60
11350;201500012574;15;12;6;1130;1;1;1;1;6;84;;M;0.0;0.0;60
11351;201500012575;15;3;2;630;3;1;1;1;5;188;;M;4759497.0;-31599.0;490
11352;201500012577;15;7;12;1345;1;1;1;1;7;127;;M;4766673.0;-26519.0;490
11353;201500012578;15;11;23;1015;1;1;1;8;7;18;Le lion blanc - montpoll;M;4758449.0;-11658.0;490
11354;201500012579;15;11;24;1000;1;1;1;2;6;377;;M;4752166.0;-42766.0;490
11355;201500012580;15;12;29;1100;1;1;1;1;4;110;;M;4754001.0;-34157.0;490
11356;201500012581;15;2;1;1000;1;1;1;4;6;168;;M;4374951.0;-122409.0;400
11357;201500012582;15;2;9;1930;3;1;1;1;6;36;;M;4362346.0;-140126.0;400
11358;201500012583;15;5;20;1245;1;1;1;1;6;168;;M;4380169.0;-120297.0;400
11359;201500012584;15;2;23;1515;1;1;1;1;7;197;;M;4406355.0;-89185.0;400
11360;201500012585;15;1;8;930;1;2;1;1;6;4;Avenue de la gare;M;0.0;0.0;630
11361;201500012586;15;8;20;900;1;2;1;1;6;4;La Croix mallet;M;4593000.0;281900.0;630
11362;201500012587;15;12;14;845;2;1;9;9;7;4;;M;0.0;0.0;630
11363;201500012588;15;5;13;1345;1;2;7;1;6;387;MAROTS (RUE DES);M;4830744.0;404411.0;100
11364;201500012589;15;11;24;1230;1;2;2;1;3;387;JARDINS (RUE DES);M;4829760.0;405867.0;100
11365;201500012590;15;12;8;2325;5;2;3;1;3;387;JEAN XXIII (RUE);M;4830380.0;406149.0;100
11366;201500012591;15;12;21;2230;5;2;1;1;6;387;56, CHARMILLES (MAIL DES;M;4830036.0;408744.0;100
11367;201500012592;15;12;21;858;1;1;1;1;1;362;RD 660;M;4829036.0;399350.0;100
11368;201500012593;15;5;30;1834;1;2;1;1;2;387;13, GEORGES POMPIDOU (RU;M;4828718.0;407928.0;100
11369;201500012594;15;5;27;1148;1;2;1;1;6;387;15, PASTEUR (RUE);M;4829930.0;406580.0;100
11370;201500012596;15;6;1;914;1;2;1;1;2;333;27, ECHENILLY (RUE);M;4828030.0;404530.0;100
11371;201500012597;15;12;23;1730;3;2;1;1;6;297;DANTON (RUE);M;4832450.0;410525.0;100
11372;201500012598;15;6;7;615;1;2;1;1;6;362;SAVIPOL (ZI);M;4829250.0;401742.0;100
11373;201500012602;15;8;5;1119;1;2;1;1;6;325;GABRIEL DEHEURLES (RUE);M;4826340.0;404880.0;100
11374;201500012604;15;8;27;2202;3;2;1;8;1;387;04, LIEUTENANT PIERRE MU;M;4830360.0;406069.0;100
11375;201500012605;15;9;8;1637;1;2;1;1;2;387;WOOD ET WEST (RUE);M;4829490.0;408169.0;100
11376;201500012606;15;9;9;1821;1;2;1;1;2;357;GENERAL DE GAULLE (RUE D;M;4830260.0;410163.0;100
11377;201500012607;15;12;25;839;1;2;3;1;3;333;ADOLPHE THIERS (RUE);M;4817056.0;400000.0;100
11378;201500012608;15;9;11;1541;1;1;1;1;2;357;ROCADE SUD;M;4828561.0;413738.0;100
11379;201500012609;15;9;15;2035;1;2;1;1;6;387;FRANCOIS SERQUEIL (RUE);;;;100
11380;201500012611;15;10;9;1242;1;2;1;1;3;343;MAILLE (RUE);M;4827411.0;408652.0;100
11381;201500012612;15;9;8;1653;1;2;1;1;6;387;DAMPIERRE (QUAI);M;4829890.0;407761.0;100
11382;201500012613;15;11;5;1504;1;2;1;1;6;357;8, EMILE ZOLA (RUE);M;4830000.0;410555.0;100
11383;201500012614;15;8;29;1800;1;2;1;1;3;387;ROBERT SCHUMANN (RUE);M;4830710.0;409544.0;100
11384;201500012616;15;11;14;1915;2;2;1;1;1;387;BLANQUI (RUE);M;4830580.0;405377.0;100
11385;201500012617;15;11;12;1145;1;2;6;1;3;387;THENARD (RUE);M;4826850.0;408610.0;100
11386;201500012618;15;1;27;755;2;1;1;1;1;321;PIERRE GIRY (RUE);;;;100
11387;201500012619;15;1;19;1217;1;2;1;9;6;265;LAMARTINE (RUE);M;4830086.0;403969.0;100
11388;201500012621;15;2;11;1150;1;2;1;1;6;297;3 rue Pierre Curie;M;4831827.0;409326.0;100
11389;201500012622;15;2;14;1756;1;2;1;1;2;387;ROBERT SCHUMANN (RUE);;;;100
11390;201500012623;15;2;20;1720;1;1;1;2;2;357;ROCADE EST (RD 610);;;;100
11391;201500012624;15;2;20;1808;5;2;2;2;3;387;LOMBARDS (AVENUE);;;;100
11392;201500012625;15;1;16;1907;5;2;3;1;3;387;, EDOUARD HERRIOT (RUE);;;;100
11393;201500012626;15;1;28;1140;1;2;9;1;6;387;JULES GUESDE (RUE);;;;100
11394;201500012627;15;2;27;916;1;2;1;1;2;387;GEORGES POMPIDOU (RUE);;;;100
11395;201500012628;15;3;7;1926;5;2;9;1;1;343;PROVIDENCE (RUE DE LA);M;4828349.0;409238.0;100
11396;201500012630;15;3;9;2028;2;2;1;1;3;325;2 Route d'Auxerre;M;4826277.0;403704.0;100
11397;201500012631;15;3;6;548;2;2;1;1;6;321;50, JEAN JAURES (RUE);M;4828722.0;402897.0;100
11398;201500012632;15;4;6;1547;1;2;1;1;2;265;MONT SAINT LOUP (RUE);M;4830317.0;403367.0;100
11399;201500012633;15;4;7;1723;1;2;2;1;3;387;QUINZE VINGT (RUE);M;4829691.0;407141.0;100
11400;201500012634;15;4;8;908;1;2;2;1;6;387;REPUBLIQUE (RUE DE LA );M;4829879.0;407342.0;100
11401;201500012635;15;4;13;1714;1;2;1;1;6;357;63, GENERAL DE GAULLE (R;M;4829812.0;411961.0;100
11402;201500012636;15;3;24;927;1;2;6;2;3;387;CARNOT (RUE);M;4829503.0;406737.0;100
11403;201500012637;15;3;4;1150;1;2;1;1;6;387;127bis, PREIZE (RUE DE);M;4830767.0;406851.0;100
11404;201500012638;15;5;17;223;3;1;1;1;6;333;ROCADE OUEST (RD 610);M;4828790.0;403974.0;100
11405;201500012640;15;4;8;1930;1;2;9;1;6;387;GENERAL CHARLES DELESTRA;;;;100
11406;201500012641;15;4;25;2127;5;2;1;1;6;387;30, Bd Jules Guesde;M;4829086.0;408249.0;100
11407;201500012642;15;6;10;939;1;2;1;1;3;362;131 TER, GENERAL GALLIEN;M;4829237.0;404225.0;100
11408;201500012643;15;11;12;1900;3;1;1;1;2;152;;M;0.0;0.0;670
11409;201500012644;15;1;6;700;3;1;1;9;1;361;;M;0.0;0.0;670
11410;201500012646;15;7;6;800;1;2;1;1;1;471;7 rue du Chemin de Fer;M;0.0;0.0;670
11411;201500012647;15;7;24;1830;1;1;1;1;1;389;;M;0.0;0.0;670
11412;201500012648;15;8;29;115;5;2;9;1;1;471;ROUTE DE BISCHWILLER;M;0.0;0.0;670
11413;201500012649;15;9;1;1700;1;2;1;2;6;309;24 rue du gal leclerc;M;0.0;0.0;670
11414;201500012650;15;10;15;1315;1;2;1;1;3;471;;M;0.0;0.0;670
11415;201500012651;15;10;13;1445;1;2;9;1;1;309;rte de brumath;M;0.0;0.0;670
11416;201500012652;15;11;14;1230;1;1;1;1;3;389;;M;0.0;0.0;670
11417;201500012653;15;12;15;1145;1;1;6;8;7;679;RD36;M;4873400.0;212700.0;910
11418;201500012654;15;1;25;1130;1;1;1;1;1;105;;M;0.0;0.0;60
11419;201500012656;15;6;4;1015;1;1;3;1;3;148;;M;0.0;0.0;60
11420;201500012658;15;5;18;845;1;1;1;1;1;429;;M;4349060.0;1154.0;650
11421;201500012659;15;2;25;1330;1;1;1;1;6;697;;M;0.0;0.0;20
11422;201500012660;15;5;26;1515;1;1;1;1;7;559;;M;0.0;0.0;20
11423;201500012661;15;6;14;1545;1;1;1;1;6;638;;M;0.0;0.0;20
11424;201500012662;15;1;30;815;1;2;1;2;3;530;rue blaize pascal;M;0.0;0.0;380
11425;201500012663;15;3;16;745;1;1;1;1;1;530;;M;0.0;0.0;380
11426;201500012664;15;5;7;830;1;2;1;1;3;193;RUE PASTEUR;M;0.0;0.0;380
11427;201500012666;15;5;24;1715;1;2;3;1;2;193;rue A Rimbaud/Verlaine;M;4561768.0;523661.0;380
11428;201500012667;15;6;27;1145;1;2;1;1;1;193;VOIE GALLO ROMAINE;M;4559638.0;521367.0;380
11429;201500012668;15;6;30;845;1;2;1;1;6;193;rue du cardo;M;0.0;0.0;380
11430;201500012669;15;11;5;1345;1;1;1;1;2;158;;M;4649500.0;266200.0;30
11431;201500012670;15;12;26;1130;1;1;1;1;6;27;;M;4635200.0;284900.0;30
11432;201500012671;15;3;7;1445;1;1;1;1;6;638;;M;4753418.0;519906.0;210
11433;201500012672;15;1;12;500;3;1;1;1;6;112;;M;0.0;0.0;40
11434;201500012673;15;1;18;1900;3;1;1;1;1;106;;M;0.0;0.0;40
11435;201500012674;15;2;9;630;3;1;1;1;7;91;;M;0.0;0.0;40
11436;201500012675;15;4;21;1015;1;1;1;1;2;149;;M;0.0;0.0;40
11437;201500012676;15;6;18;930;1;2;1;1;3;113;Avenue des Logissons;M;0.0;0.0;130
11438;201500012677;15;6;21;930;1;1;1;1;3;113;;M;0.0;0.0;130
11439;201500012678;15;6;22;2000;1;2;1;1;3;113;avenue des galavards;M;0.0;0.0;130
11440;201500012679;15;6;25;1730;1;1;1;1;1;80;;M;0.0;0.0;130
11441;201500012680;15;8;14;1100;1;2;1;1;1;80;22 DES ANCIENS COMBATTAN;M;4366356.0;543852.0;130
11442;201500012681;15;9;16;1600;1;1;1;1;3;80;;M;0.0;0.0;130
11443;201500012682;15;10;17;600;3;1;1;1;6;113;;M;0.0;0.0;130
11444;201500012683;15;11;1;745;1;1;1;7;3;80;;M;0.0;0.0;130
11445;201500012684;15;1;4;845;1;1;1;2;7;82;;M;0.0;0.0;730
11446;201500012685;15;1;17;830;1;1;1;4;1;220;;M;0.0;0.0;730
11447;201500012686;15;2;28;1645;1;1;1;8;7;241;;M;0.0;0.0;730
11448;201500012687;15;8;15;630;2;1;1;8;6;82;;M;0.0;0.0;730
11449;201500012688;15;12;23;1500;1;1;1;1;7;118;;M;0.0;0.0;730
11450;201500012689;15;3;14;700;1;1;1;2;6;57;CHAMBOIS;M;0.0;0.0;260
11451;201500012690;15;5;13;1145;1;1;1;1;6;34;;M;0.0;0.0;260
11452;201500012691;15;8;26;2130;5;1;1;1;1;57;BEAUREGARD;M;0.0;0.0;260
11453;201500012692;15;9;22;1145;1;1;9;3;6;416;;M;0.0;0.0;380
11454;201500012693;15;11;7;1830;3;1;1;1;6;394;;M;4510112.0;523634.0;380
11455;201500012694;15;11;21;1245;1;1;1;4;6;33;;M;0.0;0.0;380
11456;201500012695;15;2;18;745;2;1;1;9;1;352;;M;4807158.0;-160412.0;350
11457;201500012697;15;4;19;1315;1;2;6;1;3;32;Rond point RD 82 / RD 39;M;4799651.0;-161612.0;350
11458;201500012699;15;6;27;2330;4;2;1;1;6;352;;M;4806768.0;-162131.0;350
11459;201500012700;15;9;5;930;1;2;6;1;1;352;avenue de la chalotais;M;4804492.0;-160470.0;350
11460;201500012701;15;2;14;330;3;1;1;5;6;463;PV,SENS LAUTERBG/STRASBG;M;0.0;0.0;670
11461;201500012702;15;3;24;2045;3;1;1;1;3;237;;M;0.0;0.0;670
11462;201500012703;15;6;4;2130;2;1;9;1;2;205;;M;0.0;0.0;670
11463;201500012704;15;11;8;1200;1;1;1;1;6;205;;M;0.0;0.0;670
11464;201500012705;15;7;20;1800;1;1;2;1;3;203;;M;5084625.0;190318.0;620
11465;201500012706;15;10;23;2045;5;2;1;1;6;432;90 rue du Coq;M;5076932.0;191057.0;620
11466;201500012707;15;2;1;629;3;2;1;1;2;69;MAGINOT ANDRE -AVENUE-;M;4321525.0;237439.0;110
11467;201500012709;15;2;20;1008;1;2;1;1;5;69;BUNAU VARILLA -AV-;M;4321134.0;234197.0;110
11468;201500012710;15;2;21;1935;5;2;1;1;6;69;GOUT HENRI -AVENUE N? PA;M;4321100.0;233789.0;110
11469;201500012711;15;3;27;59;3;2;2;1;3;69;ALBERT TOMEY;M;4321344.0;235041.0;110
11470;201500012712;15;3;3;2110;3;2;1;1;6;69;BRINGER JEAN -ET IMPASSE;M;4321532.0;235312.0;110
11471;201500012713;15;3;7;654;2;1;1;1;1;69;COLOMB CHRISTOPHE -PONT;M;4323353.0;236235.0;110
11472;201500012714;15;3;20;1409;1;1;1;1;7;69;R D 113, SENS TOULOUSE/;M;4321377.0;238572.0;110
11473;201500012715;15;3;7;140;3;2;1;1;6;69;2, MUSSET ALFRED-DE -ET;M;4322119.0;234450.0;110
11474;201500012716;15;3;7;2056;2;2;2;1;3;69;JEAN BRINGER;M;4321189.0;235344.0;110
11475;201500012717;15;3;10;1220;1;1;1;1;3;69;COLLINES -BD-;M;4320411.0;238639.0;110
11476;201500012718;15;4;13;2021;2;1;1;1;7;69;ROCADE SUD RD 342;M;4320602.0;238914.0;110
11477;201500012719;15;4;5;1908;2;2;6;1;1;69;BLUM APRES LE 1429;M;4322522.0;234497.0;110
11478;201500012720;15;4;18;2300;3;1;1;1;7;69;BERRIAC -ROUTE DE-;M;4321053.0;238911.0;110
11479;201500012721;15;4;20;2020;2;2;1;1;7;69;SARRAUT OMER BD -IMPAIRS;M;4321029.0;235655.0;110
11480;201500012724;15;4;30;1425;1;2;1;1;2;69;IENA -ALLEE D'- N° PAIRS;M;4321474.0;234513.0;110
11481;201500012725;15;5;26;840;1;2;1;1;7;69;REILLE -CHEMIN DE LA - I;M;4322756.0;234478.0;110
11482;201500012727;15;5;2;737;1;2;1;1;6;69;CHARTRAN;M;4321260.0;235129.0;110
11483;201500012728;15;5;28;1445;1;2;1;1;1;69;CHARCOT JEAN BAPTISTE;M;4321220.0;232922.0;110
11484;201500012729;15;5;27;1500;1;2;1;1;6;69;GOUT HENRI -AVENUE N° PA;M;4321086.0;234116.0;110
11485;201500012730;15;6;24;736;1;1;6;1;3;69;MADELEINE -CHEMIN DE LA;M;4322231.0;239143.0;110
11486;201500012731;15;6;16;1408;1;2;1;1;7;69;VARSOVIE -BD-;M;4321526.0;234774.0;110
11487;201500012732;15;6;29;2203;2;2;3;1;3;69;DUPLEIX JOSEPH FRANCOIS;M;4321129.0;232632.0;110
11488;201500012733;15;6;24;1951;1;1;1;1;3;69;MONTREAL -ROUTE DE -;M;4321346.0;228520.0;110
11489;201500012734;15;6;3;1628;1;2;1;1;6;69;BOUFFET HENRY;M;4321026.0;230482.0;110
11490;201500012735;15;6;11;1239;1;1;1;1;4;69;BRAM -ROUTE DE-;M;4322926.0;228057.0;110
11491;201500012736;15;6;30;1608;1;2;1;1;3;69;BLUM APRES LE 2050;M;4322368.0;234589.0;110
11492;201500012737;15;6;16;502;1;1;1;1;7;69;ROCADE OUEST;M;4320902.0;231145.0;110
11493;201500012739;15;6;17;2130;2;1;1;1;3;69;BERRIAC -ROUTE DE-;M;4320940.0;238286.0;110
11494;201500012740;15;6;19;1824;1;1;1;1;3;69;CROUZAT PHILIPPINE -AV E;M;4318866.0;230934.0;110
11495;201500012741;15;6;23;1657;1;1;1;1;3;69;MONTREAL -ROUTE DE -;M;4321265.0;226654.0;110
11496;201500012742;15;6;26;1841;1;2;1;1;7;69;LECLERC AV. DU GENERAL I;M;4320919.0;236826.0;110
11497;201500012743;15;6;26;1540;1;1;1;1;2;69;ROCADE SUD RD 342;M;4322875.0;233890.0;110
11498;201500012744;15;6;28;1320;1;1;1;1;3;69;ROCADE SUD RD 342;M;4319238.0;233634.0;110
11499;201500012745;15;7;4;448;2;1;1;1;1;69;COLOMB CHRISTOPHE -PONT;M;4322200.0;233794.0;110
11500;201500012746;15;8;16;615;5;1;1;1;6;69;ROCADE OUEST;M;4320678.0;231178.0;110
11501;201500012747;15;7;21;1348;1;2;1;1;6;69;LAURIERS -DES-;M;4322188.0;235906.0;110
11502;201500012748;15;7;22;1025;1;2;1;1;1;69;JUIN MARECHAL;M;4321176.0;237448.0;110
11503;201500012749;15;7;30;1202;1;1;1;1;3;69;BOUFFET HENRY;M;4321064.0;230369.0;110
11504;201500012750;15;7;27;1822;1;2;1;1;6;69;GAMBETTA SQUARE -PAIR-;M;4321186.0;235544.0;110
11505;201500012751;15;8;12;824;1;2;3;1;3;69;DUPLEIX JOSEPH FRANCOIS;M;4321143.0;232650.0;110
11506;201500012752;15;8;21;1525;1;2;2;1;3;69;7, SAUZEDE JULES;M;4321112.0;234958.0;110
11507;201500012753;15;8;10;531;3;1;1;1;7;69;ROCADE OUEST;M;4322514.0;232944.0;110
11508;201500012754;15;8;4;1820;1;1;1;1;6;69;CAVAYERE -ROUTE DE LA -;M;4318636.0;240958.0;110
11509;201500012755;15;8;3;1618;1;1;1;1;3;69;ROCADE SUD RD 342;M;4320552.0;238872.0;110
11510;201500012756;15;9;16;2300;3;1;1;1;5;69;ROCADE OUEST;M;4321525.0;232276.0;110
11511;201500012757;15;8;26;1555;1;1;1;1;2;69;RD 6161;M;4320320.0;237375.0;110
11512;201500012758;15;9;5;1252;1;1;2;1;3;69;COLLINES -BD-;M;4319803.0;239586.0;110
11513;201500012759;15;9;8;1935;2;1;1;1;6;69;R N 113 sens NARBONNE/TO;M;4323273.0;232112.0;110
11514;201500012760;15;10;5;1613;1;1;1;1;1;69;ROCADE OUEST;M;4320598.0;238917.0;110
11515;201500012761;15;10;9;1325;1;2;1;1;6;69;MINERVOISE -ROUTE-;M;4321857.0;235400.0;110
11516;201500012762;15;10;11;435;1;1;1;1;7;69;ROCADE SUD RD 342;M;4320040.0;239289.0;110
11517;201500012763;15;9;26;1043;1;1;1;1;6;69;BOUFFET HENRY;M;4320886.0;230864.0;110
11518;201500012764;15;9;27;1830;1;2;1;1;7;69;FERNANDEL;M;4322673.0;235981.0;110
11519;201500012765;15;10;6;1645;1;2;1;1;3;69;RIVOLI  -BD ET IMPASSE-;M;4322577.0;234881.0;110
11520;201500012766;15;11;3;1355;1;2;1;1;6;69;3VERDUN;M;4321267.0;235470.0;110
11521;201500012767;15;10;20;1758;1;2;2;1;3;69;36, MARTY ANTOINE;M;4321629.0;235693.0;110
11522;201500012768;15;10;23;1930;2;1;1;1;1;69;BRAM -ROUTE DE-;M;4322336.0;229550.0;110
11523;201500012770;15;11;2;1904;2;1;1;6;1;69;ROCADE NORD RD 6113;M;4322536.0;237832.0;110
11524;201500012771;15;11;4;1420;1;2;1;1;3;69;BUFFON RUE A PARTIR DU 5;M;4322265.0;235446.0;110
11525;201500012772;15;11;19;404;5;2;1;1;1;69;BARBES BD IMPAIR;M;4321032.0;234820.0;110
11526;201500012773;15;11;24;1716;2;2;1;1;6;69;VERGES MICHEL;M;4321485.0;236750.0;110
11527;201500012774;15;1;2;1930;3;1;1;1;6;69;CHARLEMAGNE -ROND POINT;M;4319434.0;236196.0;110
11528;201500012775;15;2;4;748;2;2;1;1;1;69;ROCADE SUD RD 342;M;4320428.0;238295.0;110
11529;201500012776;15;1;10;1820;3;1;1;1;6;69;ROCADE OUEST;M;4322801.0;233557.0;110
11530;201500012777;15;11;14;1025;1;2;3;1;5;69;GOUT HENRI -AV. Nø IMPAI;M;4321075.0;234319.0;110
11531;201500012778;15;1;19;1338;1;2;1;1;3;69;MAGINOT ANDRE -AVENUE-;M;4321525.0;237442.0;110
11532;201500012779;15;12;18;1750;5;2;1;1;1;69;46, MARTY ANTOINE;M;4321632.0;235615.0;110
11533;201500012780;15;12;23;1445;1;2;1;1;5;69;MOULIN JEAN -AVENUE-;M;4320890.0;237601.0;110
11534;201500012781;15;1;30;1520;1;1;1;1;2;69;MONTREAL -ROUTE DE -;M;4321356.0;228100.0;110
11535;201500012782;15;10;14;1824;1;1;2;1;3;69;MONTREAL -ROUTE DE -;M;4321249.0;226572.0;110
11536;201500012783;15;12;11;2350;3;1;1;1;5;69;ROCADE RD 6161;M;4319420.0;234805.0;110
11537;201500012785;15;4;13;15;3;1;1;1;5;516;;M;0.0;0.0;310
11538;201500012786;15;7;19;1600;1;1;1;1;3;91;;M;0.0;0.0;310
11539;201500012787;15;9;20;1630;1;1;1;1;2;117;;M;4366469.0;155320.0;310
11540;201500012788;15;10;1;700;3;1;1;1;5;341;route des platanes;M;0.0;0.0;310
11541;201500012789;15;10;2;545;3;1;1;1;2;516;;M;0.0;0.0;310
11542;201500012790;15;4;28;315;3;1;1;1;7;101;;M;4262375.0;278636.0;660
11543;201500012791;15;4;22;815;1;1;1;1;7;480;A5;M;0.0;0.0;770
11544;201500012792;15;5;12;445;3;1;1;1;2;295;A5;M;0.0;0.0;770
11545;201500012793;15;6;20;615;2;1;1;1;7;453;A5;M;0.0;0.0;770
11546;201500012794;15;8;21;1300;1;1;1;1;7;453;;M;0.0;0.0;770
11547;201500012795;15;3;16;1715;1;2;1;1;6;262;BERRE (RUE DE LA);M;4318704.0;298525.0;110
11548;201500012796;15;3;20;400;5;2;4;1;6;262;NAUTIQUE (CHEMIN DE LA);M;4314381.0;300352.0;110
11549;201500012797;15;3;24;1135;1;2;6;8;6;262;RD 6009 NARBONNE - PERPI;M;4319378.0;298296.0;110
11550;201500012798;15;3;24;1150;1;2;3;8;3;262;64, ARMISSAN ROUTE D');M;4318734.0;301723.0;110
11551;201500012799;15;3;25;800;1;2;6;1;6;262;PYRENEES (PLACE ET AVENU;M;4318300.0;299835.0;110
11552;201500012800;15;3;26;850;1;2;1;1;6;262;7, ROUZAUD (RUE HENRI);M;4318207.0;301215.0;110
11553;201500012801;15;3;16;220;5;2;1;8;1;262;36, VALLIERE (QUAI);M;4318014.0;300925.0;110
11554;201500012802;15;4;3;1435;1;2;1;1;1;262;0, MISTRAL (BOULEVARD FR;M;4318825.0;300419.0;110
11555;201500012803;15;4;11;515;5;1;1;1;6;262;RD 6009 NARBONNE - BEZIE;M;4317710.0;297165.0;110
11556;201500012804;15;4;12;2025;2;2;1;1;6;262;12, VALMY (RUE DE);M;4318561.0;301172.0;110
11557;201500012805;15;4;12;835;1;2;3;1;2;262;LECLERC (AVENUE DU GENER;M;4317576.0;299356.0;110
11558;201500012806;15;4;15;1125;1;2;2;1;3;262;ALGER (RUE D');M;4318573.0;301005.0;110
11559;201500012807;15;4;15;1820;1;2;1;1;6;262;21, MIRABEAU (COURS);M;4318247.0;300393.0;110
11560;201500012808;15;4;21;1405;1;2;1;1;7;262;RD 6009 NARBONNE - BEZIE;M;4319435.0;299406.0;110
