;Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
18141;201500012189;0;15;0;0.0;2.0;2.0;1.0;B02
18142;201500012189;0;7;0;0.0;9.0;1.0;1.0;C03
18143;201500012189;0;15;0;0.0;2.0;6.0;9.0;A01
18144;201500012190;0;14;0;3.0;0.0;2.0;1.0;A01
18145;201500012191;0;99;0;0.0;2.0;8.0;0.0;B02
18146;201500012191;0;7;0;0.0;2.0;2.0;14.0;A01
18147;201500012192;0;33;0;3.0;0.0;3.0;9.0;A01
18148;201500012194;0;7;0;3.0;0.0;3.0;23.0;A01
18149;201500012194;0;7;0;14.0;2.0;1.0;1.0;C03
18150;201500012194;0;7;0;0.0;1.0;2.0;1.0;B02
18151;201500012195;0;7;0;0.0;2.0;1.0;2.0;B02
18152;201500012195;0;7;0;3.0;0.0;3.0;21.0;A01
18153;201500012196;0;7;0;0.0;2.0;1.0;2.0;A01
18154;201500012196;0;7;0;0.0;0.0;4.0;2.0;B02
18155;201500012197;0;10;0;0.0;2.0;2.0;1.0;A01
18156;201500012197;0;14;0;0.0;2.0;3.0;2.0;B02
18157;201500012197;0;7;0;0.0;2.0;1.0;2.0;C03
18158;201500012198;0;17;0;0.0;2.0;2.0;21.0;B02
18159;201500012198;0;7;0;0.0;2.0;6.0;13.0;A01
18160;201500012199;0;17;0;13.0;2.0;2.0;21.0;B01
18161;201500012199;0;7;0;13.0;2.0;2.0;17.0;A01
18162;201500012200;0;15;0;0.0;2.0;4.0;23.0;C03
18163;201500012200;0;15;0;0.0;2.0;1.0;1.0;A01
18164;201500012200;0;15;0;0.0;2.0;4.0;23.0;B02
18165;201500012201;0;7;0;13.0;0.0;1.0;17.0;A01
18166;201500012202;0;7;0;0.0;2.0;4.0;2.0;E05
18167;201500012202;0;7;0;0.0;2.0;4.0;1.0;D04
18168;201500012202;0;10;0;0.0;2.0;4.0;2.0;C03
18169;201500012202;0;7;0;0.0;2.0;7.0;1.0;B02
18170;201500012202;0;7;0;0.0;2.0;1.0;2.0;A01
18171;201500012203;0;7;0;0.0;2.0;3.0;13.0;A01
18172;201500012203;0;31;0;0.0;2.0;7.0;17.0;B02
18173;201500012204;0;14;0;0.0;2.0;1.0;2.0;B02
18174;201500012204;0;15;0;0.0;0.0;5.0;1.0;A01
18175;201500012205;0;10;0;0.0;2.0;8.0;9.0;A01
18176;201500012205;0;31;0;0.0;2.0;2.0;1.0;B02
18177;201500012206;0;33;0;0.0;0.0;7.0;1.0;A01
18178;201500012207;0;7;0;3.0;0.0;2.0;1.0;A01
18179;201500012208;0;7;0;0.0;2.0;2.0;1.0;A01
18180;201500012208;0;7;0;0.0;2.0;4.0;2.0;C03
18181;201500012208;0;7;0;0.0;2.0;4.0;2.0;B02
18182;201500012208;0;33;0;0.0;2.0;1.0;1.0;D04
18183;201500012209;0;7;0;0.0;2.0;2.0;2.0;A01
18184;201500012209;0;33;0;0.0;2.0;4.0;2.0;B02
18185;201500012210;0;7;0;14.0;0.0;1.0;1.0;A01
18186;201500012211;0;7;0;3.0;0.0;1.0;0.0;A01
18187;201500012212;0;7;0;4.0;0.0;1.0;19.0;A01
18188;201500012213;0;31;0;3.0;0.0;3.0;0.0;A01
18189;201500012214;0;7;0;3.0;0.0;1.0;21.0;A01
18190;201500012215;0;7;0;0.0;0.0;4.0;23.0;A01
18191;201500012215;0;33;0;0.0;2.0;1.0;21.0;B02
18192;201500012216;0;7;0;8.0;0.0;1.0;0.0;A01
18193;201500012217;0;7;0;0.0;2.0;1.0;17.0;B02
18194;201500012217;0;21;0;0.0;2.0;3.0;15.0;A01
18195;201500012218;0;33;0;0.0;0.0;8.0;0.0;A01
18196;201500012219;0;33;0;0.0;2.0;1.0;1.0;B02
18197;201500012219;0;10;0;0.0;2.0;7.0;19.0;A01
18198;201500012220;0;33;0;13.0;0.0;7.0;1.0;A01
18199;201500012221;0;33;0;0.0;0.0;8.0;1.0;A01
18200;201500012222;0;7;0;6.0;0.0;1.0;1.0;A01
18201;201500012223;0;7;0;2.0;0.0;3.0;14.0;A01
18202;201500012224;0;7;0;4.0;0.0;1.0;1.0;A01
18203;201500012225;0;38;0;0.0;2.0;3.0;1.0;B02
18204;201500012225;0;7;0;0.0;2.0;2.0;1.0;A01
18205;201500012226;0;7;0;0.0;2.0;7.0;1.0;B02
18206;201500012226;0;33;0;0.0;2.0;3.0;9.0;A01
18207;201500012228;0;7;0;3.0;0.0;7.0;1.0;A01
18208;201500012229;0;7;0;4.0;0.0;9.0;1.0;A01
18209;201500012230;0;7;0;4.0;0.0;3.0;1.0;A01
18210;201500012231;0;7;0;13.0;0.0;2.0;1.0;A01
18211;201500012232;0;7;0;3.0;0.0;2.0;1.0;B02
18212;201500012232;0;7;0;0.0;0.0;1.0;0.0;A01
18213;201500012233;0;10;0;0.0;2.0;8.0;19.0;A01
18214;201500012233;0;15;0;0.0;2.0;2.0;1.0;B02
18215;201500012234;0;7;0;0.0;2.0;1.0;1.0;C03
18216;201500012234;0;7;0;0.0;2.0;1.0;1.0;A01
18217;201500012234;0;31;0;0.0;2.0;4.0;1.0;B02
18218;201500012235;0;7;0;13.0;0.0;1.0;14.0;A01
18219;201500012236;0;14;0;0.0;2.0;2.0;13.0;A01
18220;201500012236;0;10;0;0.0;0.0;6.0;15.0;B02
18221;201500012236;0;7;0;0.0;2.0;1.0;1.0;C03
18222;201500012237;0;7;0;13.0;0.0;4.0;1.0;A01
18223;201500012238;0;15;0;0.0;0.0;3.0;0.0;B02
18224;201500012238;0;7;0;0.0;2.0;1.0;0.0;A01
18225;201500012239;0;38;42;0.0;2.0;2.0;1.0;B02
18226;201500012239;0;7;0;0.0;2.0;1.0;13.0;A01
18227;201500012239;0;7;0;0.0;2.0;0.0;21.0;C03
18228;201500012240;0;7;0;0.0;2.0;1.0;1.0;C03
18229;201500012240;0;7;0;0.0;2.0;1.0;1.0;B02
18230;201500012240;0;14;0;0.0;2.0;4.0;2.0;A01
18231;201500012241;0;7;0;3.0;0.0;2.0;1.0;A01
18232;201500012242;0;33;0;0.0;2.0;1.0;1.0;B02
18233;201500012242;0;15;0;0.0;2.0;5.0;11.0;A01
18234;201500012243;0;33;0;0.0;0.0;8.0;2.0;A01
18235;201500012245;0;31;0;0.0;2.0;1.0;2.0;A01
18236;201500012245;0;7;0;0.0;0.0;4.0;2.0;B02
18237;201500012246;0;7;0;0.0;2.0;2.0;13.0;A01
18238;201500012246;0;7;0;0.0;2.0;6.0;1.0;B02
18239;201500012247;0;14;0;0.0;0.0;4.0;11.0;A01
18240;201500012247;0;7;0;0.0;2.0;1.0;1.0;B02
18241;201500012248;0;14;0;2.0;0.0;3.0;14.0;A01
18242;201500012250;0;7;0;13.0;0.0;1.0;1.0;A01
18243;201500012251;0;7;0;3.0;0.0;2.0;1.0;A01
18244;201500012252;0;7;0;3.0;0.0;1.0;1.0;A01
18245;201500012254;0;14;0;0.0;2.0;1.0;2.0;A01
18246;201500012254;0;7;0;0.0;2.0;4.0;4.0;B02
18247;201500012255;0;15;0;0.0;2.0;8.0;13.0;A01
18248;201500012255;0;10;0;0.0;2.0;8.0;1.0;B02
18249;201500012257;0;7;0;0.0;2.0;1.0;17.0;A01
18250;201500012257;0;14;0;0.0;2.0;3.0;1.0;B02
18251;201500012257;0;14;0;3.0;0.0;3.0;1.0;C03
18252;201500012257;0;7;0;0.0;2.0;3.0;1.0;D04
18253;201500012258;0;30;0;0.0;2.0;1.0;19.0;B02
18254;201500012258;0;14;0;0.0;2.0;3.0;1.0;A01
18255;201500012259;0;14;0;0.0;2.0;3.0;15.0;A01
18256;201500012259;0;33;0;6.0;2.0;1.0;17.0;B02
18257;201500012261;0;15;0;1.0;0.0;1.0;1.0;A01
18258;201500012261;0;10;0;0.0;0.0;4.0;23.0;B02
18259;201500012262;0;15;0;3.0;0.0;8.0;1.0;A01
18260;201500012263;0;17;0;0.0;2.0;4.0;1.0;B02
18261;201500012263;0;7;0;0.0;2.0;8.0;17.0;A01
18262;201500012265;0;7;0;8.0;0.0;1.0;1.0;A01
18263;201500012266;0;7;0;4.0;0.0;3.0;1.0;A01
18264;201500012266;0;15;0;14.0;0.0;3.0;1.0;B02
18265;201500012266;0;7;0;14.0;0.0;1.0;1.0;C03
18266;201500012266;0;7;0;14.0;0.0;3.0;1.0;D04
18267;201500012267;0;7;0;0.0;2.0;8.0;5.0;A01
18268;201500012267;0;7;0;0.0;2.0;8.0;17.0;B02
18269;201500012267;0;14;0;0.0;2.0;8.0;1.0;C03
18270;201500012268;0;33;0;0.0;0.0;8.0;1.0;A01
18271;201500012269;0;14;0;0.0;2.0;2.0;2.0;A01
18272;201500012269;0;1;0;0.0;2.0;0.0;2.0;B02
18273;201500012270;0;7;0;13.0;0.0;1.0;1.0;A01
18274;201500012271;0;7;0;2.0;0.0;3.0;1.0;A01
18275;201500012272;0;7;0;3.0;2.0;2.0;14.0;A01
18276;201500012272;0;7;0;0.0;0.0;6.0;1.0;B02
18277;201500012273;0;7;0;3.0;2.0;3.0;13.0;A01
18278;201500012273;0;7;0;3.0;2.0;2.0;1.0;B02
18279;201500012274;0;10;0;0.0;2.0;1.0;2.0;B02
18280;201500012274;0;17;0;0.0;0.0;4.0;2.0;A01
18281;201500012275;0;14;0;0.0;2.0;3.0;1.0;A01
18282;201500012275;0;7;0;0.0;2.0;1.0;13.0;B02
18283;201500012276;0;7;0;0.0;1.0;1.0;1.0;A01
18284;201500012277;0;14;0;0.0;2.0;2.0;1.0;B02
18285;201500012277;0;30;0;0.0;0.0;4.0;1.0;A01
18286;201500012278;0;1;0;0.0;2.0;1.0;1.0;B02
18287;201500012278;0;10;0;0.0;9.0;3.0;15.0;A01
18288;201500012279;0;7;0;0.0;0.0;0.0;1.0;A01
18289;201500012280;0;7;0;0.0;0.0;7.0;0.0;A01
18290;201500012280;0;1;0;0.0;0.0;4.0;0.0;B02
18291;201500012282;0;7;0;6.0;0.0;1.0;0.0;A01
18292;201500012283;0;7;0;0.0;1.0;7.0;1.0;A01
18293;201500012284;0;7;0;0.0;1.0;2.0;0.0;A01
18294;201500012285;0;7;0;0.0;9.0;1.0;15.0;A01
18295;201500012285;0;1;0;0.0;2.0;8.0;1.0;B02
18296;201500012286;0;34;0;0.0;2.0;3.0;1.0;B02
18297;201500012286;0;7;0;0.0;2.0;3.0;15.0;A01
18298;201500012287;0;7;0;0.0;2.0;3.0;15.0;A01
18299;201500012287;0;33;0;0.0;2.0;1.0;17.0;B02
18300;201500012288;0;7;0;0.0;2.0;3.0;1.0;B02
18301;201500012288;0;7;0;0.0;2.0;3.0;1.0;A01
18302;201500012289;0;30;0;5.0;0.0;1.0;1.0;A01
18303;201500012290;0;7;0;0.0;2.0;3.0;9.0;B02
18304;201500012290;0;30;0;0.0;2.0;2.0;2.0;A01
18305;201500012291;0;7;0;13.0;0.0;1.0;12.0;A01
18306;201500012292;0;37;1;0.0;2.0;1.0;2.0;A01
18307;201500012292;0;10;0;0.0;2.0;2.0;2.0;B02
18308;201500012293;0;30;0;0.0;2.0;1.0;1.0;B02
18309;201500012293;0;7;0;0.0;2.0;7.0;15.0;A01
18310;201500012294;0;7;0;0.0;1.0;1.0;1.0;A01
18311;201500012295;0;33;0;0.0;0.0;0.0;17.0;A01
18312;201500012296;0;33;0;0.0;2.0;1.0;1.0;A01
18313;201500012296;0;7;0;0.0;0.0;8.0;9.0;B02
18314;201500012297;0;33;0;0.0;2.0;1.0;1.0;A01
18315;201500012297;0;7;0;0.0;2.0;5.0;12.0;B02
18316;201500012298;0;30;0;0.0;2.0;1.0;2.0;B02
18317;201500012298;0;7;0;0.0;2.0;8.0;15.0;A01
18318;201500012300;0;7;0;0.0;2.0;5.0;15.0;B02
18319;201500012300;0;33;0;0.0;2.0;1.0;1.0;A01
18320;201500012301;0;7;0;0.0;2.0;3.0;13.0;B02
18321;201500012301;0;7;0;0.0;2.0;3.0;1.0;A01
18322;201500012302;0;7;0;0.0;2.0;3.0;19.0;A01
18323;201500012302;0;7;0;0.0;2.0;1.0;1.0;B02
18324;201500012303;0;33;0;0.0;2.0;1.0;2.0;A01
18325;201500012303;0;7;0;0.0;2.0;5.0;2.0;B02
18326;201500012304;0;7;0;0.0;2.0;8.0;1.0;B02
18327;201500012304;0;10;0;0.0;2.0;1.0;1.0;A01
18328;201500012306;0;7;0;1.0;0.0;1.0;13.0;B02
18329;201500012306;0;7;0;13.0;2.0;1.0;23.0;A01
18330;201500012307;0;7;0;0.0;1.0;2.0;2.0;A01
18331;201500012308;0;7;0;0.0;2.0;3.0;1.0;B02
18332;201500012308;0;7;0;0.0;2.0;1.0;19.0;A01
18333;201500012309;0;7;0;2.0;0.0;1.0;1.0;A01
18334;201500012311;0;30;0;0.0;0.0;4.0;1.0;A01
18335;201500012311;0;7;0;0.0;2.0;0.0;1.0;B02
18336;201500012312;0;7;0;0.0;0.0;8.0;15.0;A01
18337;201500012312;0;7;0;0.0;2.0;1.0;1.0;B02
18338;201500012313;0;33;0;0.0;2.0;1.0;15.0;B02
18339;201500012313;0;7;0;0.0;2.0;2.0;1.0;A01
18340;201500012314;0;7;0;3.0;0.0;1.0;3.0;A01
18341;201500012315;0;7;0;0.0;2.0;1.0;2.0;A01
18342;201500012315;0;7;0;0.0;0.0;4.0;1.0;B02
18343;201500012316;0;10;0;0.0;2.0;2.0;1.0;A01
18344;201500012316;0;17;0;0.0;0.0;5.0;0.0;B02
18345;201500012317;0;10;0;0.0;1.0;5.0;20.0;A01
18346;201500012318;0;7;0;0.0;2.0;4.0;2.0;B02
18347;201500012318;0;7;0;0.0;2.0;4.0;2.0;C03
18348;201500012318;0;17;0;0.0;2.0;1.0;2.0;A01
18349;201500012320;0;7;0;1.0;0.0;4.0;24.0;A01
18350;201500012320;0;13;0;1.0;0.0;1.0;14.0;B02
18351;201500012321;0;7;0;0.0;2.0;6.0;23.0;A01
18352;201500012321;0;7;0;0.0;2.0;2.0;12.0;B02
18353;201500012322;0;10;0;0.0;0.0;6.0;0.0;A01
18354;201500012322;0;7;0;0.0;2.0;2.0;2.0;B02
18355;201500012322;0;7;0;0.0;2.0;1.0;2.0;C03
18356;201500012323;0;38;0;5.0;0.0;2.0;15.0;A01
18357;201500012325;0;7;0;3.0;0.0;3.0;14.0;A01
18358;201500012326;0;7;0;0.0;2.0;5.0;2.0;A01
18359;201500012326;0;7;0;13.0;0.0;6.0;2.0;B02
18360;201500012327;0;7;0;0.0;2.0;1.0;2.0;A01
18361;201500012327;0;17;0;0.0;0.0;4.0;2.0;B02
18362;201500012328;0;15;0;0.0;2.0;4.0;2.0;B02
18363;201500012328;0;10;0;0.0;2.0;3.0;2.0;A01
18364;201500012329;0;7;0;0.0;2.0;2.0;2.0;A01
18365;201500012329;0;17;0;0.0;0.0;6.0;2.0;B02
18366;201500012330;0;7;0;4.0;0.0;9.0;2.0;A01
18367;201500012331;0;10;0;0.0;2.0;3.0;1.0;A01
18368;201500012331;0;17;0;0.0;2.0;5.0;1.0;B02
18369;201500012332;0;7;0;13.0;0.0;5.0;1.0;A01
18370;201500012333;0;7;0;16.0;0.0;1.0;1.0;A01
18371;201500012334;0;7;0;3.0;0.0;3.0;1.0;A01
18372;201500012335;0;7;0;0.0;9.0;7.0;1.0;A01
18373;201500012335;0;1;0;0.0;2.0;1.0;5.0;B02
18374;201500012336;0;10;0;0.0;2.0;7.0;15.0;A01
18375;201500012336;0;31;0;0.0;2.0;1.0;1.0;B02
18376;201500012337;0;34;0;0.0;2.0;1.0;17.0;A01
18377;201500012337;0;7;0;0.0;2.0;3.0;1.0;B02
18378;201500012337;0;7;0;0.0;2.0;8.0;1.0;C03
18379;201500012338;0;7;0;0.0;2.0;1.0;1.0;A01
18380;201500012338;0;38;42;0.0;2.0;8.0;1.0;B02
18381;201500012339;0;7;0;0.0;1.0;3.0;1.0;A01
18382;201500012341;0;7;0;0.0;2.0;2.0;1.0;A01
18383;201500012341;0;7;0;0.0;2.0;3.0;15.0;B02
18384;201500012342;0;34;0;0.0;2.0;1.0;1.0;A01
18385;201500012342;0;10;0;0.0;2.0;8.0;19.0;B02
18386;201500012343;0;7;0;0.0;2.0;7.0;19.0;A01
18387;201500012343;0;33;0;0.0;2.0;1.0;2.0;B02
18388;201500012345;0;7;0;0.0;1.0;2.0;1.0;A01
18389;201500012346;0;7;0;0.0;1.0;2.0;1.0;A01
18390;201500012347;0;30;0;0.0;0.0;4.0;2.0;B02
18391;201500012347;0;10;0;0.0;2.0;2.0;2.0;A01
18392;201500012348;0;15;0;0.0;2.0;3.0;1.0;B02
18393;201500012348;0;7;0;0.0;2.0;3.0;5.0;A01
18394;201500012349;0;7;0;0.0;2.0;1.0;2.0;A01
18395;201500012349;0;7;0;0.0;2.0;1.0;1.0;B02
18396;201500012351;0;10;0;0.0;0.0;4.0;23.0;B02
18397;201500012351;0;17;0;14.0;0.0;1.0;2.0;A01
18398;201500012352;0;7;0;14.0;0.0;1.0;2.0;C03
18399;201500012352;0;7;0;0.0;2.0;1.0;2.0;A01
18400;201500012352;0;10;0;0.0;0.0;4.0;2.0;B02
18401;201500012352;0;7;0;14.0;0.0;1.0;2.0;D04
18402;201500012353;0;7;0;14.0;0.0;1.0;1.0;B02
18403;201500012353;0;7;0;14.0;0.0;1.0;0.0;C03
18404;201500012353;0;17;0;4.0;2.0;2.0;1.0;A01
18405;201500012354;0;7;0;0.0;2.0;1.0;2.0;A01
18406;201500012354;0;38;10;0.0;0.0;4.0;2.0;B02
18407;201500012355;0;38;10;0.0;2.0;3.0;1.0;B02
18408;201500012355;0;7;0;0.0;2.0;3.0;13.0;A01
18409;201500012356;0;7;0;0.0;2.0;3.0;13.0;A01
18410;201500012356;0;14;0;0.0;2.0;3.0;21.0;B02
18411;201500012357;0;7;0;6.0;0.0;9.0;0.0;A01
18412;201500012358;0;7;0;0.0;2.0;1.0;13.0;A01
18413;201500012358;0;7;0;0.0;2.0;1.0;21.0;B02
18414;201500012360;0;7;0;13.0;0.0;3.0;1.0;A01
18415;201500012361;0;7;0;0.0;1.0;1.0;1.0;A01
18416;201500012362;0;7;0;0.0;2.0;7.0;21.0;B02
18417;201500012362;0;1;0;0.0;2.0;1.0;13.0;A01
18418;201500012363;0;7;0;0.0;0.0;3.0;5.0;A01
18419;201500012363;0;7;0;0.0;0.0;3.0;1.0;B02
18420;201500012364;0;7;0;0.0;2.0;3.0;1.0;A01
18421;201500012364;0;7;0;0.0;2.0;3.0;1.0;B02
18422;201500012365;0;7;0;0.0;1.0;8.0;20.0;A01
18423;201500012366;0;7;0;0.0;2.0;7.0;13.0;A01
18424;201500012366;0;7;0;13.0;2.0;3.0;21.0;B02
18425;201500012367;0;33;0;0.0;2.0;1.0;17.0;A01
18426;201500012367;0;7;0;0.0;2.0;8.0;15.0;B02
18427;201500012368;0;30;0;0.0;0.0;8.0;1.0;A01
18428;201500012369;0;31;0;12.0;0.0;1.0;1.0;A01
18429;201500012370;0;7;0;0.0;2.0;3.0;1.0;B02
18430;201500012370;0;7;0;0.0;2.0;2.0;1.0;A01
18431;201500012371;0;7;0;0.0;2.0;3.0;9.0;B02
18432;201500012371;0;7;0;0.0;2.0;2.0;1.0;A01
18433;201500012372;0;1;0;0.0;2.0;8.0;1.0;B02
18434;201500012372;0;7;0;0.0;2.0;2.0;17.0;A01
18435;201500012372;0;1;0;0.0;2.0;8.0;1.0;C03
18436;201500012373;0;10;0;0.0;2.0;3.0;21.0;B02
18437;201500012373;0;10;0;0.0;2.0;3.0;13.0;A01
18438;201500012374;0;7;0;15.0;0.0;2.0;1.0;A01
18439;201500012375;0;7;0;0.0;0.0;0.0;0.0;A01
18440;201500012376;0;2;0;0.0;2.0;1.0;1.0;A01
18441;201500012376;0;10;0;0.0;2.0;3.0;1.0;B02
18442;201500012378;0;33;0;0.0;0.0;1.0;1.0;A01
18443;201500012379;0;7;0;0.0;2.0;1.0;1.0;B02
18444;201500012379;0;7;0;0.0;2.0;5.0;13.0;A01
18445;201500012381;0;15;0;0.0;0.0;3.0;1.0;B02
18446;201500012381;0;7;0;0.0;2.0;3.0;13.0;A01
18447;201500012382;0;7;0;2.0;0.0;8.0;13.0;A01
18448;201500012383;0;7;0;0.0;0.0;9.0;1.0;A01
18449;201500012384;0;7;0;0.0;2.0;2.0;9.0;B02
18450;201500012384;0;33;0;0.0;2.0;2.0;1.0;A01
18451;201500012385;0;7;0;6.0;0.0;1.0;19.0;A01
18452;201500012386;0;7;0;0.0;1.0;2.0;1.0;A01
18453;201500012387;0;1;0;0.0;0.0;0.0;1.0;A01
18454;201500012388;0;33;0;0.0;0.0;1.0;1.0;A01
18455;201500012389;0;33;0;0.0;0.0;3.0;1.0;A01
18456;201500012390;0;7;0;0.0;2.0;1.0;1.0;B02
18457;201500012390;0;7;0;0.0;2.0;1.0;15.0;A01
18458;201500012391;0;30;0;0.0;2.0;1.0;1.0;B02
18459;201500012391;0;7;0;0.0;2.0;6.0;19.0;A01
18460;201500012392;0;7;0;0.0;2.0;8.0;9.0;A01
18461;201500012392;0;33;0;0.0;2.0;1.0;17.0;B02
18462;201500012393;0;7;0;13.0;0.0;7.0;1.0;A01
18463;201500012394;0;7;0;0.0;0.0;5.0;17.0;A01
18464;201500012394;0;2;0;0.0;0.0;3.0;1.0;B02
18465;201500012395;0;30;0;0.0;0.0;8.0;1.0;A01
18466;201500012396;0;7;0;2.0;0.0;1.0;13.0;A01
18467;201500012397;0;33;0;0.0;6.0;1.0;17.0;A01
18468;201500012398;0;10;0;0.0;2.0;1.0;11.0;A01
18469;201500012398;0;33;0;0.0;2.0;1.0;1.0;B02
18470;201500012399;0;33;0;0.0;6.0;1.0;21.0;A01
18471;201500012401;0;1;0;0.0;2.0;1.0;1.0;B02
18472;201500012401;0;7;0;0.0;9.0;4.0;1.0;A01
18473;201500012402;0;7;0;0.0;2.0;0.0;15.0;B02
18474;201500012402;0;30;0;0.0;2.0;8.0;1.0;A01
18475;201500012403;0;33;0;14.0;0.0;1.0;0.0;A01
18476;201500012404;0;33;0;0.0;6.0;1.0;19.0;A01
18477;201500012405;0;7;0;0.0;0.0;3.0;9.0;A01
18478;201500012405;0;1;0;0.0;2.0;1.0;1.0;B02
18479;201500012406;0;7;0;0.0;2.0;1.0;1.0;B02
18480;201500012406;0;7;0;0.0;2.0;7.0;13.0;A01
18481;201500012407;0;33;0;8.0;0.0;1.0;1.0;A01
18482;201500012408;0;7;0;0.0;2.0;8.0;19.0;B02
18483;201500012408;0;7;0;0.0;2.0;1.0;1.0;A01
18484;201500012409;0;7;0;0.0;0.0;5.0;15.0;B02
18485;201500012409;0;31;0;0.0;2.0;1.0;3.0;A01
18486;201500012410;0;33;0;0.0;1.0;1.0;1.0;A01
18487;201500012411;0;7;0;0.0;2.0;1.0;1.0;D04
18488;201500012411;0;31;0;0.0;2.0;0.0;17.0;A01
18489;201500012411;0;7;0;0.0;2.0;8.0;1.0;B02
18490;201500012411;0;7;0;0.0;2.0;3.0;1.0;C03
18491;201500012414;0;33;0;0.0;2.0;2.0;1.0;B02
18492;201500012414;0;7;0;0.0;2.0;4.0;15.0;A01
18493;201500012415;0;31;0;0.0;2.0;3.0;1.0;A01
18494;201500012415;0;7;0;0.0;2.0;1.0;19.0;B02
18495;201500012416;0;33;0;0.0;2.0;1.0;3.0;A01
18496;201500012416;0;7;0;0.0;2.0;0.0;10.0;B02
18497;201500012417;0;7;0;0.0;2.0;2.0;15.0;A01
18498;201500012417;0;2;0;0.0;2.0;1.0;1.0;B02
18499;201500012418;0;33;0;0.0;2.0;1.0;17.0;A01
18500;201500012418;0;7;0;0.0;2.0;8.0;15.0;B02
18501;201500012419;0;7;0;0.0;2.0;7.0;15.0;A01
18502;201500012419;0;7;0;0.0;2.0;1.0;1.0;B02
18503;201500012420;0;1;0;0.0;2.0;8.0;1.0;B02
18504;201500012420;0;7;0;0.0;0.0;1.0;15.0;A01
18505;201500012422;0;7;0;0.0;1.0;2.0;1.0;A01
18506;201500012423;0;10;0;0.0;0.0;8.0;23.0;B02
18507;201500012423;0;7;0;7.0;2.0;1.0;16.0;A01
18508;201500012424;0;7;0;0.0;2.0;1.0;2.0;B02
18509;201500012424;0;7;0;0.0;0.0;4.0;2.0;A01
18510;201500012425;0;33;0;0.0;2.0;1.0;1.0;B02
18511;201500012425;0;7;0;0.0;2.0;3.0;15.0;A01
18512;201500012426;0;7;0;0.0;2.0;3.0;1.0;B02
18513;201500012426;0;30;0;0.0;2.0;1.0;19.0;A01
18514;201500012427;0;7;0;0.0;2.0;1.0;1.0;B02
18515;201500012427;0;1;0;0.0;2.0;1.0;19.0;A01
18516;201500012428;0;7;0;2.0;0.0;2.0;1.0;A01
18517;201500012429;0;17;0;1.0;1.0;3.0;1.0;A01
18518;201500012430;0;34;0;0.0;1.0;1.0;1.0;A01
18519;201500012431;0;1;0;0.0;2.0;1.0;2.0;B02
18520;201500012431;0;10;0;0.0;2.0;4.0;1.0;A01
18521;201500012432;0;33;0;0.0;0.0;0.0;1.0;A01
18522;201500012433;0;7;0;0.0;1.0;1.0;1.0;A01
18523;201500012434;0;33;0;0.0;2.0;5.0;16.0;B02
18524;201500012434;0;7;0;0.0;2.0;3.0;19.0;A01
18525;201500012435;0;7;0;0.0;2.0;1.0;13.0;A01
18526;201500012435;0;7;0;0.0;2.0;1.0;1.0;B02
18527;201500012436;0;7;0;13.0;0.0;6.0;1.0;A01
18528;201500012437;0;33;0;13.0;0.0;1.0;17.0;A01
18529;201500012438;0;7;0;2.0;0.0;1.0;13.0;A01
18530;201500012439;0;7;0;0.0;9.0;2.0;1.0;A01
18531;201500012439;0;1;0;0.0;0.0;4.0;1.0;B02
18532;201500012441;0;7;0;0.0;2.0;2.0;15.0;A01
18533;201500012441;0;7;0;0.0;2.0;2.0;1.0;B02
18534;201500012442;0;17;0;6.0;0.0;1.0;14.0;A01
18535;201500012443;0;7;0;0.0;2.0;1.0;2.0;A01
18536;201500012443;0;7;0;0.0;2.0;4.0;2.0;B02
18537;201500012444;0;7;0;0.0;1.0;3.0;0.0;A01
18538;201500012444;0;7;0;3.0;0.0;1.0;0.0;B02
18539;201500012445;0;33;0;0.0;2.0;1.0;1.0;A01
18540;201500012445;0;10;0;0.0;2.0;7.0;15.0;B02
18541;201500012446;0;7;0;3.0;0.0;1.0;1.0;A01
18542;201500012448;0;7;0;0.0;2.0;2.0;2.0;A01
18543;201500012448;0;17;0;0.0;2.0;6.0;2.0;B02
18544;201500012449;0;33;0;3.0;0.0;8.0;13.0;A01
18545;201500012450;0;15;0;0.0;0.0;6.0;1.0;B02
18546;201500012450;0;7;0;0.0;2.0;5.0;17.0;A01
18547;201500012452;0;10;0;0.0;2.0;1.0;1.0;A01
18548;201500012452;0;10;0;0.0;0.0;8.0;19.0;B02
18549;201500012454;0;7;0;0.0;2.0;7.0;13.0;B02
18550;201500012454;0;7;0;0.0;2.0;1.0;1.0;A01
18551;201500012455;0;7;0;0.0;2.0;7.0;2.0;C03
18552;201500012455;0;17;0;0.0;2.0;2.0;2.0;D04
18553;201500012455;0;7;0;3.0;0.0;1.0;1.0;A01
18554;201500012455;0;7;0;0.0;2.0;2.0;2.0;B02
18555;201500012456;0;14;0;0.0;2.0;1.0;2.0;A01
18556;201500012456;0;14;0;0.0;2.0;4.0;23.0;B02
18557;201500012456;0;14;0;0.0;2.0;4.0;23.0;C03
18558;201500012457;0;7;0;0.0;2.0;1.0;1.0;A01
18559;201500012457;0;1;0;0.0;2.0;1.0;5.0;B02
18560;201500012458;0;99;0;0.0;0.0;4.0;1.0;B02
18561;201500012458;0;7;0;0.0;0.0;2.0;1.0;A01
18562;201500012459;0;7;0;0.0;1.0;2.0;1.0;A01
18563;201500012460;0;1;0;0.0;0.0;9.0;21.0;B02
